bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	biosample_accession
PRJNA518082	oro163421	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163421_L001_R1_001.fastq.gz	oro163421_L001_R2_001.fastq.gz	SAMN10877005
PRJNA518082	oro163423	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163423_L001_R1_001.fastq.gz	oro163423_L001_R2_001.fastq.gz	SAMN10877006
PRJNA518082	oro163424	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163424_L001_R1_001.fastq.gz	oro163424_L001_R2_001.fastq.gz	SAMN10877007
PRJNA518082	oro163425	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163425_L001_R1_001.fastq.gz	oro163425_L001_R2_001.fastq.gz	SAMN10877008
PRJNA518082	oro163426	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163426_L001_R1_001.fastq.gz	oro163426_L001_R2_001.fastq.gz	SAMN10877009
PRJNA518082	oro163427	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163427_L001_R1_001.fastq.gz	oro163427_L001_R2_001.fastq.gz	SAMN10877010
PRJNA518082	oro163428	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163428_L001_R1_001.fastq.gz	oro163428_L001_R2_001.fastq.gz	SAMN10877011
PRJNA518082	oro163430	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163430_L001_R1_001.fastq.gz	oro163430_L001_R2_001.fastq.gz	SAMN10877012
PRJNA518082	oro163431	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163431_L001_R1_001.fastq.gz	oro163431_L001_R2_001.fastq.gz	SAMN10877013
PRJNA518082	oro163432	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163432_L001_R1_001.fastq.gz	oro163432_L001_R2_001.fastq.gz	SAMN10877014
PRJNA518082	oro163433	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163433_L001_R1_001.fastq.gz	oro163433_L001_R2_001.fastq.gz	SAMN10877015
PRJNA518082	oro163434	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163434_L001_R1_001.fastq.gz	oro163434_L001_R2_001.fastq.gz	SAMN10877016
PRJNA518082	oro163435	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163435_L001_R1_001.fastq.gz	oro163435_L001_R2_001.fastq.gz	SAMN10877017
PRJNA518082	oro163436	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163436_L001_R1_001.fastq.gz	oro163436_L001_R2_001.fastq.gz	SAMN10877018
PRJNA518082	oro163437	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163437_L001_R1_001.fastq.gz	oro163437_L001_R2_001.fastq.gz	SAMN10877019
PRJNA518082	oro163438	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163438_L001_R1_001.fastq.gz	oro163438_L001_R2_001.fastq.gz	SAMN10877020
PRJNA518082	oro163439	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163439_L001_R1_001.fastq.gz	oro163439_L001_R2_001.fastq.gz	SAMN10877021
PRJNA518082	oro163440	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163440_L001_R1_001.fastq.gz	oro163440_L001_R2_001.fastq.gz	SAMN10877022
PRJNA518082	oro163441	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163441_L001_R1_001.fastq.gz	oro163441_L001_R2_001.fastq.gz	SAMN10877023
PRJNA518082	oro163442	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163442_L001_R1_001.fastq.gz	oro163442_L001_R2_001.fastq.gz	SAMN10877024
PRJNA518082	oro163443	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163443_L001_R1_001.fastq.gz	oro163443_L001_R2_001.fastq.gz	SAMN10877025
PRJNA518082	oro163445	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163445_L001_R1_001.fastq.gz	oro163445_L001_R2_001.fastq.gz	SAMN10877026
PRJNA518082	oro163446	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163446_L001_R1_001.fastq.gz	oro163446_L001_R2_001.fastq.gz	SAMN10877027
PRJNA518082	oro163447	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163447_L001_R1_001.fastq.gz	oro163447_L001_R2_001.fastq.gz	SAMN10877028
PRJNA518082	oro163448	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163448_L001_R1_001.fastq.gz	oro163448_L001_R2_001.fastq.gz	SAMN10877029
PRJNA518082	oro163449	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163449_L001_R1_001.fastq.gz	oro163449_L001_R2_001.fastq.gz	SAMN10877030
PRJNA518082	oro163450	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163450_L001_R1_001.fastq.gz	oro163450_L001_R2_001.fastq.gz	SAMN10877031
PRJNA518082	oro163451	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163451_L001_R1_001.fastq.gz	oro163451_L001_R2_001.fastq.gz	SAMN10877032
PRJNA518082	oro163453	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163453_L001_R1_001.fastq.gz	oro163453_L001_R2_001.fastq.gz	SAMN10877033
PRJNA518082	oro163454	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163454_L001_R1_001.fastq.gz	oro163454_L001_R2_001.fastq.gz	SAMN10877034
PRJNA518082	oro163455	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163455_L001_R1_001.fastq.gz	oro163455_L001_R2_001.fastq.gz	SAMN10877035
PRJNA518082	oro163457	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163457_L001_R1_001.fastq.gz	oro163457_L001_R2_001.fastq.gz	SAMN10877036
PRJNA518082	oro163458	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163458_L001_R1_001.fastq.gz	oro163458_L001_R2_001.fastq.gz	SAMN10877037
PRJNA518082	oro163459	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163459_L001_R1_001.fastq.gz	oro163459_L001_R2_001.fastq.gz	SAMN10877038
PRJNA518082	oro163460	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163460_L001_R1_001.fastq.gz	oro163460_L001_R2_001.fastq.gz	SAMN10877039
PRJNA518082	oro163461	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163461_L001_R1_001.fastq.gz	oro163461_L001_R2_001.fastq.gz	SAMN10877040
PRJNA518082	oro163462	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163462_L001_R1_001.fastq.gz	oro163462_L001_R2_001.fastq.gz	SAMN10877041
PRJNA518082	oro163464	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163464_L001_R1_001.fastq.gz	oro163464_L001_R2_001.fastq.gz	SAMN10877042
PRJNA518082	oro163465	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163465_L001_R1_001.fastq.gz	oro163465_L001_R2_001.fastq.gz	SAMN10877043
PRJNA518082	oro163467	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163467_L001_R1_001.fastq.gz	oro163467_L001_R2_001.fastq.gz	SAMN10877044
PRJNA518082	oro163468	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163468_L001_R1_001.fastq.gz	oro163468_L001_R2_001.fastq.gz	SAMN10877045
PRJNA518082	oro163469	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163469_L001_R1_001.fastq.gz	oro163469_L001_R2_001.fastq.gz	SAMN10877046
PRJNA518082	oro163470	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163470_L001_R1_001.fastq.gz	oro163470_L001_R2_001.fastq.gz	SAMN10877047
PRJNA518082	oro163471	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163471_L001_R1_001.fastq.gz	oro163471_L001_R2_001.fastq.gz	SAMN10877048
PRJNA518082	oro163472	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163472_L001_R1_001.fastq.gz	oro163472_L001_R2_001.fastq.gz	SAMN10877049
PRJNA518082	oro163473	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163473_L001_R1_001.fastq.gz	oro163473_L001_R2_001.fastq.gz	SAMN10877050
PRJNA518082	oro163475	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163475_L001_R1_001.fastq.gz	oro163475_L001_R2_001.fastq.gz	SAMN10877051
PRJNA518082	oro163479	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163479_L001_R1_001.fastq.gz	oro163479_L001_R2_001.fastq.gz	SAMN10877052
PRJNA518082	oro163480	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163480_L001_R1_001.fastq.gz	oro163480_L001_R2_001.fastq.gz	SAMN10877053
PRJNA518082	oro163481	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163481_L001_R1_001.fastq.gz	oro163481_L001_R2_001.fastq.gz	SAMN10877054
PRJNA518082	oro163482	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163482_L001_R1_001.fastq.gz	oro163482_L001_R2_001.fastq.gz	SAMN10877055
PRJNA518082	oro163483	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163483_L001_R1_001.fastq.gz	oro163483_L001_R2_001.fastq.gz	SAMN10877056
PRJNA518082	oro163484	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163484_L001_R1_001.fastq.gz	oro163484_L001_R2_001.fastq.gz	SAMN10877057
PRJNA518082	oro163485	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163485_L001_R1_001.fastq.gz	oro163485_L001_R2_001.fastq.gz	SAMN10877058
PRJNA518082	oro163486	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163486_L001_R1_001.fastq.gz	oro163486_L001_R2_001.fastq.gz	SAMN10877059
PRJNA518082	oro163488	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163488_L001_R1_001.fastq.gz	oro163488_L001_R2_001.fastq.gz	SAMN10877060
PRJNA518082	oro163489	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163489_L001_R1_001.fastq.gz	oro163489_L001_R2_001.fastq.gz	SAMN10877061
PRJNA518082	oro163490	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163490_L001_R1_001.fastq.gz	oro163490_L001_R2_001.fastq.gz	SAMN10877062
PRJNA518082	oro163491	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163491_L001_R1_001.fastq.gz	oro163491_L001_R2_001.fastq.gz	SAMN10877063
PRJNA518082	oro163492	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163492_L001_R1_001.fastq.gz	oro163492_L001_R2_001.fastq.gz	SAMN10877064
PRJNA518082	oro163493	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163493_L001_R1_001.fastq.gz	oro163493_L001_R2_001.fastq.gz	SAMN10877065
PRJNA518082	oro163494	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163494_L001_R1_001.fastq.gz	oro163494_L001_R2_001.fastq.gz	SAMN10877066
PRJNA518082	oro163495	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163495_L001_R1_001.fastq.gz	oro163495_L001_R2_001.fastq.gz	SAMN10877067
PRJNA518082	oro163496	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163496_L001_R1_001.fastq.gz	oro163496_L001_R2_001.fastq.gz	SAMN10877068
PRJNA518082	oro163497	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163497_L001_R1_001.fastq.gz	oro163497_L001_R2_001.fastq.gz	SAMN10877069
PRJNA518082	oro163498	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163498_L001_R1_001.fastq.gz	oro163498_L001_R2_001.fastq.gz	SAMN10877070
PRJNA518082	oro163500	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163500_L001_R1_001.fastq.gz	oro163500_L001_R2_001.fastq.gz	SAMN10877078
PRJNA518082	oro163501	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163501_L001_R1_001.fastq.gz	oro163501_L001_R2_001.fastq.gz	SAMN10877079
PRJNA518082	oro163502	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163502_L001_R1_001.fastq.gz	oro163502_L001_R2_001.fastq.gz	SAMN10877080
PRJNA518082	oro163503	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163503_L001_R1_001.fastq.gz	oro163503_L001_R2_001.fastq.gz	SAMN10877081
PRJNA518082	oro163504	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163504_L001_R1_001.fastq.gz	oro163504_L001_R2_001.fastq.gz	SAMN10877082
PRJNA518082	oro163506	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163506_L001_R1_001.fastq.gz	oro163506_L001_R2_001.fastq.gz	SAMN10877083
PRJNA518082	oro163507	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163507_L001_R1_001.fastq.gz	oro163507_L001_R2_001.fastq.gz	SAMN10877084
PRJNA518082	oro163508	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163508_L001_R1_001.fastq.gz	oro163508_L001_R2_001.fastq.gz	SAMN10877085
PRJNA518082	oro163509	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163509_L001_R1_001.fastq.gz	oro163509_L001_R2_001.fastq.gz	SAMN10877086
PRJNA518082	oro163510	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163510_L001_R1_001.fastq.gz	oro163510_L001_R2_001.fastq.gz	SAMN10877087
PRJNA518082	oro163511	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163511_L001_R1_001.fastq.gz	oro163511_L001_R2_001.fastq.gz	SAMN10877088
PRJNA518082	oro163512	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163512_L001_R1_001.fastq.gz	oro163512_L001_R2_001.fastq.gz	SAMN10877089
PRJNA518082	oro163513	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163513_L001_R1_001.fastq.gz	oro163513_L001_R2_001.fastq.gz	SAMN10877090
PRJNA518082	oro163514	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163514_L001_R1_001.fastq.gz	oro163514_L001_R2_001.fastq.gz	SAMN10877091
PRJNA518082	oro163515	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163515_L001_R1_001.fastq.gz	oro163515_L001_R2_001.fastq.gz	SAMN10877092
PRJNA518082	oro163516	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163516_L001_R1_001.fastq.gz	oro163516_L001_R2_001.fastq.gz	SAMN10877093
PRJNA518082	oro163517	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163517_L001_R1_001.fastq.gz	oro163517_L001_R2_001.fastq.gz	SAMN10877094
PRJNA518082	oro163518	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163518_L001_R1_001.fastq.gz	oro163518_L001_R2_001.fastq.gz	SAMN10877095
PRJNA518082	oro163519	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163519_L001_R1_001.fastq.gz	oro163519_L001_R2_001.fastq.gz	SAMN10877096
PRJNA518082	oro163522	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163522_L001_R1_001.fastq.gz	oro163522_L001_R2_001.fastq.gz	SAMN10877097
PRJNA518082	oro163524	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163524_L001_R1_001.fastq.gz	oro163524_L001_R2_001.fastq.gz	SAMN10877098
PRJNA518082	oro163525	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163525_L001_R1_001.fastq.gz	oro163525_L001_R2_001.fastq.gz	SAMN10877099
PRJNA518082	oro163526	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163526_L001_R1_001.fastq.gz	oro163526_L001_R2_001.fastq.gz	SAMN10877100
PRJNA518082	oro163527	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163527_L001_R1_001.fastq.gz	oro163527_L001_R2_001.fastq.gz	SAMN10877101
PRJNA518082	oro163528	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163528_L001_R1_001.fastq.gz	oro163528_L001_R2_001.fastq.gz	SAMN10877102
PRJNA518082	oro163529	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163529_L001_R1_001.fastq.gz	oro163529_L001_R2_001.fastq.gz	SAMN10877103
PRJNA518082	oro163530	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163530_L001_R1_001.fastq.gz	oro163530_L001_R2_001.fastq.gz	SAMN10877104
PRJNA518082	oro163531	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163531_L001_R1_001.fastq.gz	oro163531_L001_R2_001.fastq.gz	SAMN10877105
PRJNA518082	oro163533	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163533_L001_R1_001.fastq.gz	oro163533_L001_R2_001.fastq.gz	SAMN10877106
PRJNA518082	oro163537	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163537_L001_R1_001.fastq.gz	oro163537_L001_R2_001.fastq.gz	SAMN10877107
PRJNA518082	oro163538	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163538_L001_R1_001.fastq.gz	oro163538_L001_R2_001.fastq.gz	SAMN10877108
PRJNA518082	oro163539	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163539_L001_R1_001.fastq.gz	oro163539_L001_R2_001.fastq.gz	SAMN10877109
PRJNA518082	oro163540	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163540_L001_R1_001.fastq.gz	oro163540_L001_R2_001.fastq.gz	SAMN10877110
PRJNA518082	oro163541	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163541_L001_R1_001.fastq.gz	oro163541_L001_R2_001.fastq.gz	SAMN10877111
