bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	biosample_accession
PRJNA518082	oro162674	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162674_L001_R1_001.fastq.gz	oro162674_L001_R2_001.fastq.gz	SAMN10877428
PRJNA518082	oro162675	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162675_L001_R1_001.fastq.gz	oro162675_L001_R2_001.fastq.gz	SAMN10877429
PRJNA518082	oro162676	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162676_L001_R1_001.fastq.gz	oro162676_L001_R2_001.fastq.gz	SAMN10877430
PRJNA518082	oro162677	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162677_L001_R1_001.fastq.gz	oro162677_L001_R2_001.fastq.gz	SAMN10877431
PRJNA518082	oro162678	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162678_L001_R1_001.fastq.gz	oro162678_L001_R2_001.fastq.gz	SAMN10877432
PRJNA518082	oro162685	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162685_L001_R1_001.fastq.gz	oro162685_L001_R2_001.fastq.gz	SAMN10877433
PRJNA518082	oro162689	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162689_L001_R1_001.fastq.gz	oro162689_L001_R2_001.fastq.gz	SAMN10877434
PRJNA518082	oro162690	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162690_L001_R1_001.fastq.gz	oro162690_L001_R2_001.fastq.gz	SAMN10877435
PRJNA518082	oro162691	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162691_L001_R1_001.fastq.gz	oro162691_L001_R2_001.fastq.gz	SAMN10877436
PRJNA518082	oro162692	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162692_L001_R1_001.fastq.gz	oro162692_L001_R2_001.fastq.gz	SAMN10877437
PRJNA518082	oro162693	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162693_L001_R1_001.fastq.gz	oro162693_L001_R2_001.fastq.gz	SAMN10877438
PRJNA518082	oro162694	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162694_L001_R1_001.fastq.gz	oro162694_L001_R2_001.fastq.gz	SAMN10877439
PRJNA518082	oro162695	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162695_L001_R1_001.fastq.gz	oro162695_L001_R2_001.fastq.gz	SAMN10877440
PRJNA518082	oro162696	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162696_L001_R1_001.fastq.gz	oro162696_L001_R2_001.fastq.gz	SAMN10877441
PRJNA518082	oro162697	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162697_L001_R1_001.fastq.gz	oro162697_L001_R2_001.fastq.gz	SAMN10877442
PRJNA518082	oro162698	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162698_L001_R1_001.fastq.gz	oro162698_L001_R2_001.fastq.gz	SAMN10877443
PRJNA518082	oro162699	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162699_L001_R1_001.fastq.gz	oro162699_L001_R2_001.fastq.gz	SAMN10877444
PRJNA518082	oro162700	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162700_L001_R1_001.fastq.gz	oro162700_L001_R2_001.fastq.gz	SAMN10877445
PRJNA518082	oro162701	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162701_L001_R1_001.fastq.gz	oro162701_L001_R2_001.fastq.gz	SAMN10877446
PRJNA518082	oro162702	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162702_L001_R1_001.fastq.gz	oro162702_L001_R2_001.fastq.gz	SAMN10877447
PRJNA518082	oro162703	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162703_L001_R1_001.fastq.gz	oro162703_L001_R2_001.fastq.gz	SAMN10877448
PRJNA518082	oro162704	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162704_L001_R1_001.fastq.gz	oro162704_L001_R2_001.fastq.gz	SAMN10877449
PRJNA518082	oro162705	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162705_L001_R1_001.fastq.gz	oro162705_L001_R2_001.fastq.gz	SAMN10877450
PRJNA518082	oro162706	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162706_L001_R1_001.fastq.gz	oro162706_L001_R2_001.fastq.gz	SAMN10877451
PRJNA518082	oro162707	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162707_L001_R1_001.fastq.gz	oro162707_L001_R2_001.fastq.gz	SAMN10877452
PRJNA518082	oro162734	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162734_L001_R1_001.fastq.gz	oro162734_L001_R2_001.fastq.gz	SAMN10877453
PRJNA518082	oro162735	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162735_L001_R1_001.fastq.gz	oro162735_L001_R2_001.fastq.gz	SAMN10877454
PRJNA518082	oro162736	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162736_L001_R1_001.fastq.gz	oro162736_L001_R2_001.fastq.gz	SAMN10877455
PRJNA518082	oro162737	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162737_L001_R1_001.fastq.gz	oro162737_L001_R2_001.fastq.gz	SAMN10877456
PRJNA518082	oro162738	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162738_L001_R1_001.fastq.gz	oro162738_L001_R2_001.fastq.gz	SAMN10877457
PRJNA518082	oro162739	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162739_L001_R1_001.fastq.gz	oro162739_L001_R2_001.fastq.gz	SAMN10877458
PRJNA518082	oro162740	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162740_L001_R1_001.fastq.gz	oro162740_L001_R2_001.fastq.gz	SAMN10877459
PRJNA518082	oro162741	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162741_L001_R1_001.fastq.gz	oro162741_L001_R2_001.fastq.gz	SAMN10877460
PRJNA518082	oro162742	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162742_L001_R1_001.fastq.gz	oro162742_L001_R2_001.fastq.gz	SAMN10877461
PRJNA518082	oro162743	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162743_L001_R1_001.fastq.gz	oro162743_L001_R2_001.fastq.gz	SAMN10877462
PRJNA518082	oro162744	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162744_L001_R1_001.fastq.gz	oro162744_L001_R2_001.fastq.gz	SAMN10877463
PRJNA518082	oro162745	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162745_L001_R1_001.fastq.gz	oro162745_L001_R2_001.fastq.gz	SAMN10877464
PRJNA518082	oro162746	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162746_L001_R1_001.fastq.gz	oro162746_L001_R2_001.fastq.gz	SAMN10877465
PRJNA518082	oro162747	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162747_L001_R1_001.fastq.gz	oro162747_L001_R2_001.fastq.gz	SAMN10877466
PRJNA518082	oro162748	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162748_L001_R1_001.fastq.gz	oro162748_L001_R2_001.fastq.gz	SAMN10877467
PRJNA518082	oro162749	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162749_L001_R1_001.fastq.gz	oro162749_L001_R2_001.fastq.gz	SAMN10877468
PRJNA518082	oro162751	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162751_L001_R1_001.fastq.gz	oro162751_L001_R2_001.fastq.gz	SAMN10877469
PRJNA518082	oro162754	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162754_L001_R1_001.fastq.gz	oro162754_L001_R2_001.fastq.gz	SAMN10877470
PRJNA518082	oro162757	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162757_L001_R1_001.fastq.gz	oro162757_L001_R2_001.fastq.gz	SAMN10877471
PRJNA518082	oro162759	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162759_L001_R1_001.fastq.gz	oro162759_L001_R2_001.fastq.gz	SAMN10877472
PRJNA518082	oro162762	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162762_L001_R1_001.fastq.gz	oro162762_L001_R2_001.fastq.gz	SAMN10877473
PRJNA518082	oro162763	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162763_L001_R1_001.fastq.gz	oro162763_L001_R2_001.fastq.gz	SAMN10877474
PRJNA518082	oro162764	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162764_L001_R1_001.fastq.gz	oro162764_L001_R2_001.fastq.gz	SAMN10877475
PRJNA518082	oro162765	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162765_L001_R1_001.fastq.gz	oro162765_L001_R2_001.fastq.gz	SAMN10877476
PRJNA518082	oro162766	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162766_L001_R1_001.fastq.gz	oro162766_L001_R2_001.fastq.gz	SAMN10877477
PRJNA518082	oro162767	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162767_L001_R1_001.fastq.gz	oro162767_L001_R2_001.fastq.gz	SAMN10877478
PRJNA518082	oro162768	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162768_L001_R1_001.fastq.gz	oro162768_L001_R2_001.fastq.gz	SAMN10877479
PRJNA518082	oro162769	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162769_L001_R1_001.fastq.gz	oro162769_L001_R2_001.fastq.gz	SAMN10877480
PRJNA518082	oro162770	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162770_L001_R1_001.fastq.gz	oro162770_L001_R2_001.fastq.gz	SAMN10877481
PRJNA518082	oro162771	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162771_L001_R1_001.fastq.gz	oro162771_L001_R2_001.fastq.gz	SAMN10877482
PRJNA518082	oro162773	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162773_L001_R1_001.fastq.gz	oro162773_L001_R2_001.fastq.gz	SAMN10877483
PRJNA518082	oro162774	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162774_L001_R1_001.fastq.gz	oro162774_L001_R2_001.fastq.gz	SAMN10877484
PRJNA518082	oro162775	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162775_L001_R1_001.fastq.gz	oro162775_L001_R2_001.fastq.gz	SAMN10877485
PRJNA518082	oro162776	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162776_L001_R1_001.fastq.gz	oro162776_L001_R2_001.fastq.gz	SAMN10877486
PRJNA518082	oro162777	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162777_L001_R1_001.fastq.gz	oro162777_L001_R2_001.fastq.gz	SAMN10877487
PRJNA518082	oro162778	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162778_L001_R1_001.fastq.gz	oro162778_L001_R2_001.fastq.gz	SAMN10877488
PRJNA518082	oro162779	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162779_L001_R1_001.fastq.gz	oro162779_L001_R2_001.fastq.gz	SAMN10877489
PRJNA518082	oro162780	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162780_L001_R1_001.fastq.gz	oro162780_L001_R2_001.fastq.gz	SAMN10877490
PRJNA518082	oro162781	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162781_L001_R1_001.fastq.gz	oro162781_L001_R2_001.fastq.gz	SAMN10877491
PRJNA518082	oro162782	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162782_L001_R1_001.fastq.gz	oro162782_L001_R2_001.fastq.gz	SAMN10877492
PRJNA518082	oro162784	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162784_L001_R1_001.fastq.gz	oro162784_L001_R2_001.fastq.gz	SAMN10877493
PRJNA518082	oro162785	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162785_L001_R1_001.fastq.gz	oro162785_L001_R2_001.fastq.gz	SAMN10877494
PRJNA518082	oro162786	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162786_L001_R1_001.fastq.gz	oro162786_L001_R2_001.fastq.gz	SAMN10877495
PRJNA518082	oro162787	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162787_L001_R1_001.fastq.gz	oro162787_L001_R2_001.fastq.gz	SAMN10877496
PRJNA518082	oro162788	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162788_L001_R1_001.fastq.gz	oro162788_L001_R2_001.fastq.gz	SAMN10877497
PRJNA518082	oro162789	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162789_L001_R1_001.fastq.gz	oro162789_L001_R2_001.fastq.gz	SAMN10877498
PRJNA518082	oro162790	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162790_L001_R1_001.fastq.gz	oro162790_L001_R2_001.fastq.gz	SAMN10877499
PRJNA518082	oro162791	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162791_L001_R1_001.fastq.gz	oro162791_L001_R2_001.fastq.gz	SAMN10877500
PRJNA518082	oro162792	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162792_L001_R1_001.fastq.gz	oro162792_L001_R2_001.fastq.gz	SAMN10877501
PRJNA518082	oro162793	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162793_L001_R1_001.fastq.gz	oro162793_L001_R2_001.fastq.gz	SAMN10877502
PRJNA518082	oro162795	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162795_L001_R1_001.fastq.gz	oro162795_L001_R2_001.fastq.gz	SAMN10877503
PRJNA518082	oro162796	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162796_L001_R1_001.fastq.gz	oro162796_L001_R2_001.fastq.gz	SAMN10877504
PRJNA518082	oro162797	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162797_L001_R1_001.fastq.gz	oro162797_L001_R2_001.fastq.gz	SAMN10877505
PRJNA518082	oro162798	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162798_L001_R1_001.fastq.gz	oro162798_L001_R2_001.fastq.gz	SAMN10877506
PRJNA518082	oro162799	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162799_L001_R1_001.fastq.gz	oro162799_L001_R2_001.fastq.gz	SAMN10877507
PRJNA518082	oro162800	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162800_L001_R1_001.fastq.gz	oro162800_L001_R2_001.fastq.gz	SAMN10877508
PRJNA518082	oro162801	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162801_L001_R1_001.fastq.gz	oro162801_L001_R2_001.fastq.gz	SAMN10877509
PRJNA518082	oro162802	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162802_L001_R1_001.fastq.gz	oro162802_L001_R2_001.fastq.gz	SAMN10877510
PRJNA518082	oro162803	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162803_L001_R1_001.fastq.gz	oro162803_L001_R2_001.fastq.gz	SAMN10877511
PRJNA518082	oro162804	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162804_L001_R1_001.fastq.gz	oro162804_L001_R2_001.fastq.gz	SAMN10877512
PRJNA518082	oro162806	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162806_L001_R1_001.fastq.gz	oro162806_L001_R2_001.fastq.gz	SAMN10877513
PRJNA518082	oro162807	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162807_L001_R1_001.fastq.gz	oro162807_L001_R2_001.fastq.gz	SAMN10877514
PRJNA518082	oro162808	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162808_L001_R1_001.fastq.gz	oro162808_L001_R2_001.fastq.gz	SAMN10877515
PRJNA518082	oro162809	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162809_L001_R1_001.fastq.gz	oro162809_L001_R2_001.fastq.gz	SAMN10877516
PRJNA518082	oro162810	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162810_L001_R1_001.fastq.gz	oro162810_L001_R2_001.fastq.gz	SAMN10877517
PRJNA518082	oro162811	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162811_L001_R1_001.fastq.gz	oro162811_L001_R2_001.fastq.gz	SAMN10877518
PRJNA518082	oro162812	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162812_L001_R1_001.fastq.gz	oro162812_L001_R2_001.fastq.gz	SAMN10877519
PRJNA518082	oro162813	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162813_L001_R1_001.fastq.gz	oro162813_L001_R2_001.fastq.gz	SAMN10877520
PRJNA518082	oro162814	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162814_L001_R1_001.fastq.gz	oro162814_L001_R2_001.fastq.gz	SAMN10877521
PRJNA518082	oro162815	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162815_L001_R1_001.fastq.gz	oro162815_L001_R2_001.fastq.gz	SAMN10877522
PRJNA518082	oro162817	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162817_L001_R1_001.fastq.gz	oro162817_L001_R2_001.fastq.gz	SAMN10877523
PRJNA518082	oro162818	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162818_L001_R1_001.fastq.gz	oro162818_L001_R2_001.fastq.gz	SAMN10877524
PRJNA518082	oro162819	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162819_L001_R1_001.fastq.gz	oro162819_L001_R2_001.fastq.gz	SAMN10877525
PRJNA518082	oro162820	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162820_L001_R1_001.fastq.gz	oro162820_L001_R2_001.fastq.gz	SAMN10877526
PRJNA518082	oro162821	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162821_L001_R1_001.fastq.gz	oro162821_L001_R2_001.fastq.gz	SAMN10877527
