"","query","location_output"
"3115","93fad891e4ff50276f7d4a894677c80b","Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;Tomocerus;Tomocerus minor"
"3116","93ff8e4406b3800c3b261a433992dd83","Arthropoda;Insecta;Lepidoptera;Crambidae;Maruca;Maruca vitrata"
"3117","940bf40354bc7ceaecd2a8d9dcb6e7e8","Arthropoda;Insecta;Diptera;Chironomidae;Procladius"
"3118","9414948623d31e48753e42329f8a6282","Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis"
"3119","941b76671ecd895fd9c3c0636b0b51be","Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus orbicollis"
"3120","941ce8cacb7bd5e6fb1892f1af948cb7","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3121","941e5d3bbfa7044194b681d94c762dde","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium smithae"
"3122","94262a6d4ddce90267703c9f6757c044","Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza pallida"
"3123","94329b10964b6a62e4948da84b22be08","Arthropoda;Insecta;Hemiptera;Pentatomidae;Banasa;Banasa calva"
"3124","9439c85c7c668704aaedb6400ed615ad","Arthropoda;Insecta;Diptera;Chironomidae;Diamesa"
"3125","943ff06deb0c2d36570214e939af584a","Arthropoda;Insecta;Coleoptera;Coccinellidae;Harmonia;Harmonia axyridis"
"3126","9448895fbbedce1c2f323daab55a83c2","Arthropoda;Insecta;Lepidoptera"
"3127","946969533bd0bb442a0748a0c2e84d2e","Arthropoda;Insecta;Coleoptera;Elateridae;Hemicrepidius;Hemicrepidius memnonius"
"3128","94b1573271d107f9b232485bfc71d6fb","Arthropoda;Insecta;Lepidoptera;Tortricidae"
"3129","94b7a6587c035d647a7be35ac2414564","Arthropoda;Insecta;Diptera;Chironomidae;Chironomus"
"3130","94bc7aabde4fd51ca97b10d863a06229","Arthropoda;Insecta;Lepidoptera;Depressariidae;Bibarrambla;Bibarrambla allenella"
"3131","94be02f5e7a9cd69dbf073c76e0f442d","Arthropoda;Insecta;Lepidoptera;Noctuidae;Agrotis;Agrotis ipsilon"
"3132","94cac66ecd39a4d5332e6a65750d9719","Arthropoda;Insecta;Diptera;Culicidae;Culex;Culex territans"
"3133","94d887b1498d4a4acc6743e14d2e5abc","Arthropoda;Insecta;Coleoptera;Carabidae;Harpalus"
"3134","94ed84e5de2d8ae85084a8af717df6d0","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes sp."
"3135","9505793ce278d7e770f095ea52d6f9b7","Arthropoda;Insecta;Diptera;Limoniidae;Helius;Helius flavipes"
"3136","9510c9fc69660e3508a3a2987bad1f28","Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche sparna"
"3137","951c677819e10d18a0b72db11764a7a1","Arthropoda;Insecta;Diptera;Chaoboridae;Chaoborus;Chaoborus punctipennis"
"3138","951d6a0350c6307915b7f39927ac5bec","Arthropoda;Insecta;Coleoptera;Elateridae;Melanotus;Melanotus similis"
"3139","952ec26782d65e30af6ffdd3ce6602e5","Arthropoda;Insecta;Coleoptera;Scarabaeidae;Serica;Serica atracapilla"
"3140","952fb9991f3c99e6959facde76639afd","Arthropoda;Insecta;Diptera;Syrphidae;Xylota;Xylota quadrimaculata"
"3141","9536ac09e3ccf9026dc1a513950aa64f","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Enicospilus"
"3142","95394255d7063661720f7df08f6ea1a8","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3143","953df1428352f4601feac40fef91fcaa","Arthropoda;Insecta;Neuroptera;Hemerobiidae;Wesmaelius;Wesmaelius longifrons"
"3144","953f540cdedcccf71d67de930f06515a","Arthropoda;Insecta;Lepidoptera"
"3145","9547329761e433dbb366262ba16f5510","Arthropoda;Insecta;Lepidoptera;Erebidae;Idia"
"3146","9552b902602b36439cf5be5fc0589830","Arthropoda;Insecta;Diptera;Chaoboridae;Chaoborus;Chaoborus punctipennis"
"3147","9561b3cc46b54142f36e86094c26252b","Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis"
"3148","957b654d0c4ebf3a26dbcff7075709c0","Arthropoda;Insecta;Diptera;Culicidae;Aedes"
"3149","959bed5632599ee0ea0459fe3a87cc81","Arthropoda;Insecta;Diptera;Tipulidae;Tipula"
"3150","95a0b4892f33ce842ca566e7c0d6bb99","Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis"
"3151","95bd5bf27c56f9a110e2270ced36e344","Arthropoda;Insecta;Lepidoptera;Tineidae;Nemapogon;Nemapogon rileyi"
"3152","95c6807c8f8cc33c9f6f3d57b76e46be","Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus bifurcatus"
"3153","95cc2d768881918b100ae292281edd3b","Arthropoda;Arachnida;Sarcoptiformes;Oribatulidae;Lucoppia;Lucoppia burrowsii"
"3154","95d1067b41b30049e5f138799e5b982c","Arthropoda;Insecta;Lepidoptera;Pyralidae;Vitula;Vitula broweri"
"3155","95d361f1c60b512715180d620d7f8fa1","Arthropoda;Insecta;Coleoptera;Carabidae"
"3156","95ef4a8f8a402b47fb3e2ad17a4ea5b3","Arthropoda;Insecta;Lepidoptera;Tortricidae;Retinia;Retinia taedana"
"3157","96027e270165e3f55e676f1bc8f1ed06","Arthropoda;Insecta;Trichoptera;Odontoceridae;Psilotreta"
"3158","9618422b02f69d314ee9ab2a942410e2","Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;Synanthedon acerni"
"3159","962f116a03e0c1eb04a506f87bbb03cd","Arthropoda;Insecta;Coleoptera;Cerambycidae;Ecyrus;Ecyrus dasycerus"
"3160","9631001c740583337f86bd85d0f3abc3","Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia"
"3161","96393b9c16f81948c51abfeecc5d6cb4","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Enicospilus"
"3162","964547af6f601bcbb10b511aeadc5c9e","Arthropoda;Insecta;Diptera;Culicidae;Coquillettidia;Coquillettidia perturbans"
"3163","964e6089a59e49316522af72cd845fba","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium modestum"
"3164","96528275c4d055bb4fb9ed55c21e198f","Arthropoda;Insecta;Lepidoptera"
"3165","9656c39e96c14f3cd818d76c4d11cdbe","Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis"
"3166","965b565050a1c7484634e098a2b54d05","Arthropoda;Insecta;Diptera;Limoniidae;Geranomyia"
"3167","966bd53844b6ba1bac7c50c33ab9c3b4","Arthropoda;Insecta;Coleoptera;Elateridae;Melanotus;Melanotus similis"
"3168","9676cdf5d4fe0b1ffe08c1355a57567f","Arthropoda;Insecta;Diptera;Chaoboridae;Chaoborus;Chaoborus punctipennis"
"3169","96887687ebbe4bf0dea91297aa408cf1","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia"
"3170","9688c0859b3c5c9c43f9d3219c7bab8d","Arthropoda;Insecta;Lepidoptera;Tortricidae;Cydia;Cydia pomonella"
"3171","968bb6ae0e37f2c61a436ee0d360c924","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium mediopunctatum"
"3172","968d393671c16874b6548f4fa2d0379f","Arthropoda;Insecta;Lepidoptera;Pyralidae;Galasa;Galasa nigrinodis"
"3173","968df33ca5d78049d477c5262fdec8f9","Arthropoda;Insecta;Lepidoptera;Tortricidae;Sparganothis"
"3174","96b5fdcc0fdc0a902d12c27c39be763c","Arthropoda;Insecta;Lepidoptera"
"3175","96c2d9fab59a69b994af7028e82f40f7","Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;Phytocoris conspurcatus"
"3176","96cc675247258c2a571649c7fc43484d","Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia"
"3177","96d1b1bbb98a33a3d8bc0d3c92dd4e6a","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Enicospilus"
"3178","96d7c07ddf7b2b35865cd33ce2f0a927","Arthropoda;Insecta;Coleoptera;Cerambycidae;Urgleptes;Urgleptes signatus"
"3179","96dc4d04ca1b973206ee39912b9b7423","Arthropoda;Insecta;Diptera;Limoniidae;Metalimnobia;Metalimnobia triocellata"
"3180","96f477be989e91d201fe09094829b81a","Arthropoda;Insecta;Lepidoptera"
"3181","96fa0f732715dd987766586546e74fa8","Arthropoda;Insecta;Lepidoptera;Gracillariidae;Parornix"
"3182","971a529e9ad5decb647b4668868e06e8","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes sp."
"3183","9728fe186ca445bc30e51fe12b4a1b35","Arthropoda;Insecta;Diptera;Chironomidae;Orthocladius"
"3184","9733970d7d523d7ec9966ec9faacfb9f","Arthropoda;Insecta;Hemiptera;Cicadellidae;Gyponana"
"3185","97467e0e1c86c9c035a0ebc17a648e1b","Arthropoda;Insecta;Diptera;Limoniidae;Geranomyia"
"3186","974f5448b55917951aff39a22f74f264","Arthropoda;Insecta;Diptera;Chironomidae;Paratanytarsus"
"3187","9758f4e2d164076d56c9b0361db50f30","Arthropoda;Insecta;Lepidoptera;Tortricidae;Acleris;Acleris ferrugana"
"3188","977155997f320dc1c5603997a514db5f","Arthropoda;Insecta;Diptera;Culicidae"
"3189","9781f31598cf7c6302edb13d6a62cb12","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium modestum"
"3190","979fc995eedbf3c50f077b6d440323e7","Arthropoda;Insecta;Lepidoptera;Tortricidae;Pseudosciaphila;Pseudosciaphila duplex"
"3191","97a03ad0564d60a5581543b293dffbb1","Arthropoda;Insecta;Psocodea;Lachesillidae;Lachesilla"
"3192","97a5073c427e85c83d2d2e832c59546c","Arthropoda;Insecta;Thysanoptera;Thripidae;Thrips;Thrips tabaci"
"3193","97ac65320ac41b30b65793a9f739cd34","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium terminatum"
"3194","97ae0dcd439e94207762d76bbd09be2e","Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia"
"3195","97c97588fc6b229b7d95ff71dbc36778","Arthropoda;Insecta;Ephemeroptera;Siphlonuridae;Siphlonurus;Siphlonurus sp.LJ1"
"3196","97caf5ae955dc4419f622d260c80ef1e","Arthropoda;Insecta;Coleoptera;Cantharidae;Podabrus;Podabrus modestus"
"3197","97d753c564edc0e4ddfe4245f52e9c51","Arthropoda;Arachnida;Araneae;Dictynidae;Emblyna;Emblyna sublata"
"3198","97e374910cc24f9ab80e9f37e63fb87b","Arthropoda;Insecta;Diptera;Limoniidae;Pseudolimnophila;Pseudolimnophila inornata"
"3199","97fdd5bf52bc4051b651880869e36ac3","Arthropoda;Insecta;Diptera;Tipulidae;Dolichopeza;Dolichopeza tridenticulata"
"3200","9820dddc068ca33494135c5b6b5b2ff2","Arthropoda;Insecta;Diptera;Chironomidae;Chironomus"
"3201","983b510b96f89c35618c61d7a14eef92","Arthropoda;Insecta;Lepidoptera;Noctuidae;Agrotis;Agrotis ipsilon"
"3202","98456d5f3a447a082605912f6e5c4e01","Arthropoda;Insecta;Diptera;Simuliidae;Cnephia;Cnephia ornithophilia"
"3203","9864d7cff482effd4f32b1f8a0bfb284","Arthropoda;Insecta"
"3204","987e456e526d2250307ce4e7f30946cd","Arthropoda;Insecta;Neuroptera;Chrysopidae;Chrysopa;Chrysopa oculata"
"3205","989db4a6eaa3f32718d5bde0282be661","Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora"
"3206","98a1805c36f4af1c5c07f941e44b7eab","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Pimpla"
"3207","98a72f411012ab798c83378db6573aca","Arthropoda;Arachnida;Araneae;Philodromidae;Philodromus"
"3208","98ad9a79e8b586098618d495b20a1b69","Arthropoda;Arachnida;Araneae;Araneidae;Eustala;Eustala emertoni"
"3209","98c1129d9ee15da3097c000c3fcb54fc","Arthropoda;Insecta;Diptera;Limoniidae;Geranomyia"
"3210","98ce55bf00b557e0f273b0bee8aa35c4","Arthropoda;Insecta;Diptera;Chaoboridae;Chaoborus;Chaoborus punctipennis"
"3211","98d09d4c2fb2adc18fc4720067b096cb","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes provocans"
"3212","98d10787d6ad0aec3442b54e08dbbe66","Arthropoda;Insecta;Lepidoptera"
"3213","98d79df1c6c0ba573ad99c68d272271a","Arthropoda;Insecta;Hemiptera;Derbidae;Apache;Apache degeerii"
"3214","98dbaddedf84ec8fe65ba464511438a3","Arthropoda;Insecta;Lepidoptera"
"3215","98e05ed9b1e3349f478b6f9feb80d1f7","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Tromatobia"
"3216","98f0cf257fb75eb017b9849b755d1858","Arthropoda;Insecta;Lepidoptera"
"3217","98f1f0ea407771286ebf3ef1df54f25c","Arthropoda;Insecta;Diptera;Limoniidae;Symplecta"
"3218","98feddacdff4b94c82e2a50cb2e0b2d5","Arthropoda;Arachnida;Araneae;Theridiidae;Dipoena;Dipoena nigra"
"3219","991260adb665793a54e66b19af791357","Arthropoda;Insecta;Hemiptera;Corixidae;Hesperocorixa;Hesperocorixa atopodonta"
"3220","991b630deed1bd20143b3bc80d23215b","Arthropoda;Insecta;Coleoptera;Melyridae;Malachius;Malachius aeneus"
"3221","992370fa3acde82c627c6d45326f5de8","Arthropoda;Insecta;Psocodea;Psocidae;Metylophorus;Metylophorus novaescotiae"
"3222","992ee90c69de25ebe8030a698fa71b06","Arthropoda;Insecta;Lepidoptera;Tortricidae;Amorbia;Amorbia humerosana"
"3223","993e85e705f7c425c370fafe5b662e51","Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora"
"3224","99413fb140ee6e67055260017aa3f728","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Cidaphus;Cidaphus paniscoides"
"3225","99559d2bc9cd43c4a75ff14324e12b26","Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus guerlus"
"3226","9956b62d430155badcf0a7ba0a6cf38f","Arthropoda;Insecta;Diptera;Limoniidae;Cheilotrichia;Cheilotrichia stigmatica"
"3227","99649fa37e56b7b28150179352af9851","Arthropoda;Insecta;Hymenoptera;Xyelidae;Xyela"
"3228","9964b410ccb988b19c04798cdbc029dc","Arthropoda;Insecta;Coleoptera;Cerambycidae;Graphisurus;Graphisurus fasciatus"
"3229","996fba25396f3d7df0398dc289925958","Arthropoda;Insecta;Diptera;Ceratopogonidae;Bezzia"
"3230","9983f3f1196b54eea6501b3cbdb7ba2a","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes canadensis"
"3231","998bd5b8266d5b3158da3eacb0e3ac8f","Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula tephrocephala"
"3232","99a82325c343a867c3949ac40a0df8b0","Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Maccaffertium;Maccaffertium terminatum"
"3233","99b8e91472c6d7d0eeb856e317066129","Arthropoda;Insecta;Lepidoptera;Crambidae;Urola;Urola nivalis"
"3234","99ce4e4d1bd9fbc6f9549bf68b5890cc","Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis"
"3235","99f288b865fe200e49b5cc831d1d64a2","Arthropoda;Insecta;Lepidoptera;Gracillariidae;Phyllonorycter;Phyllonorycter maestingella"
"3236","99f73d7cd9920cf7669b79c97c1ce756","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3237","99fed53c1c33c6a0b31a2944690130a9","Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus"
"3238","9a0633b397ac737e45fb748c9ec150d7","Arthropoda;Insecta;Hymenoptera;Sphecidae;Sceliphron;Sceliphron caementarium"
"3239","9a0d046a98439a832708d864c214478b","Arthropoda;Insecta;Diptera;Chironomidae;Cladotanytarsus"
"3240","9a1c8801db1207514220ff0ac61bcef4","Arthropoda;Insecta;Coleoptera;Elateridae;Melanotus"
"3241","9a2173712da86a6a2de6dd22155035f6","Arthropoda;Insecta;Lepidoptera;Bucculatricidae;Bucculatrix"
"3242","9a278b9add29b7faf4c2220f1f53969f","Arthropoda;Insecta;Blattodea;Ectobiidae;Parcoblatta"
"3243","9a37e134e93d4aaff605f95aed79e5cd","Arthropoda;Insecta;Diptera;Calliphoridae;Pollenia;Pollenia pediculata"
"3244","9a47c4a85d8f002fbc125ca53263b18b","Arthropoda;Insecta;Diptera;Tachinidae;Phytomyptera;Phytomyptera Wood02"
"3245","9a54dde3289782e08a8a5f76ffc20eed","Arthropoda;Insecta;Coleoptera;Melandryidae;Serropalpus;Serropalpus substriatus"
"3246","9a5f5681ed9913eb0cb771cbf8e545c8","Arthropoda;Insecta;Diptera;Limoniidae;Dicranomyia"
"3247","9a6271fb1c5bee775d16262015885e1c","Arthropoda;Insecta;Diptera;Empididae;Rhamphomyia"
"3248","9a63f31aa2c88a4b2a9f2ce994d61406","Arthropoda;Insecta;Lepidoptera;Tortricidae;Paralobesia"
"3249","9a90ed783f07aa7ac95f9e7a6300db79","Arthropoda;Insecta;Diptera;Mycetophilidae;Mycomya;Mycomya pulchella"
"3250","9a96cda27248dda10bc87736604affcb","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa"
"3251","9a98c30ce24b8fd338c65df0d9f04b18","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Enicospilus;Enicospilus sp. JC190"
"3252","9ace233beb7dd0825107f06a528989f4","Arthropoda;Insecta;Orthoptera;Gryllidae;Neoxabea;Neoxabea bipunctata"
"3253","9acf22c30645aeac8f2a11012b44d714","Arthropoda;Insecta;Coleoptera;Carabidae;Amphasia;Amphasia sericea"
"3254","9add8878d3d49769f37e65b4dc2c2b3d","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3255","9ae26ffc83c1b561a48d03f855b8d281","Arthropoda;Arachnida;Araneae;Theridiidae;Wamba;Wamba crispulus"
"3256","9aee38b3c4fca49ea1a526665afcfa0a","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes canadensis"
"3257","9b0564791db8b6fafb784493bb30f946","Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula abdominalis"
"3258","9b0685ea08885f9f477a37b13992f999","Arthropoda;Insecta;Lepidoptera;Noctuidae;Agrotis;Agrotis ipsilon"
"3259","9b06866eff31291949a9327ba808fab0","Arthropoda;Insecta;Lepidoptera;Tortricidae;Acleris;Acleris semipurpurana"
"3260","9b0bda706a1ee68058b7e10a6504db58","Arthropoda;Insecta;Lepidoptera"
"3261","9b154e042f9ec9110ade8a0946ce4dad","Arthropoda;Insecta;Diptera;Limoniidae;Cladura;Cladura flavoferruginea"
"3262","9b1e17dc0e310f62456244825b94cb2b","Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum"
"3263","9b385a530165aaf4df6c82d13e0b7685","Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;Synanthedon acerni"
"3264","9b38842951369c81b09b024cc8432ba7","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3265","9b3f251d16d699a3150139dfc68f2d0f","Arthropoda;Insecta;Lepidoptera;Limacodidae;Tortricidia"
"3266","9b52c6ae40821191bdadcb61e2c40919","Arthropoda;Insecta;Trichoptera;Hydropsychidae;Cheumatopsyche"
"3267","9b53eb0f6b5ca5a11ad1f3b3ee2e97ad","Arthropoda;Insecta;Diptera;Limoniidae;Metalimnobia;Metalimnobia triocellata"
"3268","9b550bc152e932485e855efe9c39fb4c","Arthropoda;Insecta;Diptera;Chaoboridae;Chaoborus;Chaoborus punctipennis"
"3269","9b59aec6800f9045010eeb39a8bb5a77","Arthropoda;Insecta;Diptera;Sciaridae;Ctenosciara;Ctenosciara hyalipennis"
"3270","9b6436d62cdbff2602d4695fa9ea2b8a","Arthropoda;Insecta;Hemiptera;Miridae;Stenotus;Stenotus binotatus"
"3271","9b6fa8f3c677e5da75718ca9135b2732","Arthropoda;Insecta;Lepidoptera"
"3272","9b7793dbdf1edc13d15688795f381c23","Arthropoda;Insecta;Coleoptera;Curculionidae;Brachypera;Brachypera zoilus"
"3273","9b79bbaf385328af556950c5bfafbe96","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Ophion"
"3274","9b7c4b5279893bfe3fa6fd064d35d605","Arthropoda;Insecta;Hemiptera;Miridae;Neolygus;Neolygus fagi"
"3275","9b9c0238bfb28edb2cddb188980bfb9f","Arthropoda;Insecta;Hemiptera;Flatidae;Metcalfa;Metcalfa pruinosa"
"3276","9bc6dcafbb1bca1036d889a675706a2f","Arthropoda;Insecta;Lepidoptera;Tortricidae;Rhyacionia"
"3277","9bcac322f1ca1a72cb0aacb29d048c26","Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus"
"3278","9bcbe8d9537e8999535feb9cc39af004","Arthropoda;Insecta;Psocodea;Lepidopsocidae;Echmepteryx;Echmepteryx hageni"
"3279","9bdbccecb24f3fa892578e84b6c80009","Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis"
"3280","9bde28c5f69908f99bdc5ea2865fe877","Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora"
"3281","9bfb4b25bdf2fecbafc763e287fff9c4","Arthropoda;Insecta;Lepidoptera"
"3282","9c017857361b5d49eec09e3515b6dd87","Arthropoda;Insecta;Diptera;Chironomidae;Parachironomus"
"3283","9c10fb34363f6e8aa3fc3eb17ff28781","Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris"
"3284","9c114ff9e6f80156034099f616d1839e","Arthropoda;Insecta;Megaloptera;Corydalidae;Chauliodes;Chauliodes pectinicornis"
"3285","9c14d13f02f9d526cc13ad3d47b1f806","Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Enicospilus"
"3286","9c36f4fba815d89338f11be998b82d31","Arthropoda;Insecta;Lepidoptera"
"3287","9c3ab80e715efbf81ed48485fdbaf7f0","Arthropoda;Insecta;Ephemeroptera;Ephemerellidae;Eurylophella;Eurylophella poconoensis"
"3288","9c3b9ad043b809c7724092e69074b0cd","Arthropoda;Insecta;Hemiptera;Miridae;Blepharidopterus;Blepharidopterus provancheri"
"3289","9c4152884733893d7ed3b05fd0f26a1e","Arthropoda;Insecta;Lepidoptera"
"3290","9c824e8e60329f487dc882a15a1ab418","Arthropoda;Insecta;Diptera;Chironomidae;Phaenopsectra"
"3291","9c862c0c28758aa1bc531bb201976650","Arthropoda;Insecta;Lepidoptera;Crambidae;Parapediasia;Parapediasia decorellus"
"3292","9c89ae1d13af72e574c6c9b7a31c12c0","Arthropoda;Insecta;Diptera;Limoniidae;Metalimnobia;Metalimnobia triocellata"
"3293","9c9339496220947852e51c73086599ea","Arthropoda;Insecta;Coleoptera;Elateridae;Hemicrepidius;Hemicrepidius brevicollis"
"3294","9c9bbccefc7a1a847f720eea31cbe695","Arthropoda;Insecta;Diptera;Chironomidae;Dicrotendipes"
"3295","9ca7f9901cc101908034ddf2d32df27e","Arthropoda;Insecta;Diptera;Tipulidae;Tipula"
"3296","9cad10014e0228b4ad3b4b6ac0d8b9e9","Arthropoda;Insecta;Diptera;Chironomidae;Microtendipes"
"3297","9cba42ca307432253f417cfff3e55271","Arthropoda;Insecta;Hemiptera;Cicadellidae;Oncopsis"
"3298","9ccf3d17c403dde180678ef8c5b5cb99","Arthropoda;Insecta;Diptera;Rhagionidae;Chrysopilus;Chrysopilus quadratus"
"3299","9ce86c699486901e8786ec93e76fee0f","Arthropoda;Insecta;Megaloptera;Sialidae;Sialis"
"3300","9ce9664d923599adc42a321bc17e770d","Arthropoda;Insecta;Lepidoptera;Tortricidae;Cenopis;Cenopis reticulatana"
"3301","9cef2ad63a5833d35cc92d2d61aa5b3b","Arthropoda;Insecta;Coleoptera;Mycetophagidae;Typhaea;Typhaea stercorea"
"3302","9cef3a9c09725b37ff76de2b2b443b50","Arthropoda;Insecta;Hemiptera;Aphididae;Aphis"
"3303","9cf55a585842f9607e212e0e5bb8241a","Arthropoda;Insecta;Lepidoptera;Tineidae;Acrolophus;Acrolophus BioLep447"
"3304","9d00c485f10a84e79c6288424f1b172d","Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora"
"3305","9d123ff7e0f45e3e0b53e02a87947706","Arthropoda;Insecta;Diptera;Limoniidae;Erioptera"
"3306","9d1854d52de88add75dc8ab4f3a94470","Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes sp."
"3307","9d21969cf13cba7bd35e5e3a6ab7ae75","Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche sparna"
"3308","9d235c675341dcd2fc08d5d5692c14d6","Arthropoda;Insecta;Lepidoptera"
"3309","9d2482ace249434e632c2daec94a2b68","Arthropoda;Insecta;Coleoptera;Carabidae;Chlaenius"
"3310","9d24eab4eace769cbd1ff1685b4fd438","Arthropoda;Insecta;Diptera;Empididae;Hilara"
"3311","9d2e9df64de1a3bb37de798d8881cd7e","Arthropoda;Insecta;Diptera;Sciaridae;Claustropyga;Claustropyga acanthostyla"
"3312","9d2f0d93a8aa1f36461d1a00d051e71e","Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum"
"3313","9d37fcc0e6ccafa077631a36129f9ac0","Arthropoda;Insecta;Lepidoptera;Blastobasidae;Asaphocrita;Asaphocrita aphidiella"
"3314","9d4ccf411914b570d7ce64af843e02b5","Arthropoda;Insecta;Lepidoptera;Crambidae;Parapediasia;Parapediasia teterrellus"
"3315","9d4fb92c5a11a22cefc5e8e909cad79e","Arthropoda;Insecta;Lepidoptera"
"3316","9d5016ae6f6a1b7f616ee741c100dcb7","Arthropoda;Insecta;Lepidoptera"
"3317","9d50badc9ecbc895bcbec77cc562415f","Arthropoda;Insecta;Trichoptera;Phryganeidae;Banksiola;Banksiola crotchi"
"3318","9d617a27eef56e99cac0f913dbc2bc07","Arthropoda;Insecta;Diptera;Culicidae;Culiseta;Culiseta morsitans"
"3319","9d82fd9037c15914d741d831fce36378","Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris"
"3320","9d8ab7cdfb3833131e081b5f56920c4b","Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis"
"3321","9d939ac197454e523a9aa765ae5feb61","Arthropoda;Insecta;Diptera;Limoniidae;Cheilotrichia;Cheilotrichia stigmatica"
"3322","9d93b521f6ac72ce9fb834beb0708690","Arthropoda;Insecta;Mantodea;Mantidae;Mantis;Mantis religiosa"
"3323","9daf1264bf781343198dccbf2cd4d6a0","Arthropoda;Insecta;Trichoptera;Hydroptilidae;Orthotrichia;Orthotrichia baldufi"
"3324","9e0588c055bfe3b50f80b1a579532e77","Arthropoda;Insecta;Lepidoptera"
"3325","9e132b64bc894c78854344aa6eafde9d","Arthropoda;Insecta;Psocodea;Psocidae;Metylophorus;Metylophorus novaescotiae"
"3326","9e2665096c0a88036dfd95ca4b340b69","Arthropoda;Insecta;Diptera;Limoniidae;Atarba;Atarba picticornis"
"3327","9e4e323df888bd7a5230d4e6a0028614","Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena"
"3328","9e4f5ccdb13e64e814cc419dedcb18c3","Arthropoda;Insecta;Diptera;Syrphidae;Platycheirus"
"3329","9e793a0ddbe39c1d81f490f6d4af9d8c","Arthropoda;Insecta;Trichoptera;Hydropsychidae;Cheumatopsyche;Cheumatopsyche analis"
"3330","9e8d69e6087daf118c875ed2d773a6be","Arthropoda;Insecta;Diptera;Rhagionidae;Rhagio;Rhagio mystaceus"
