"HashID","pair1Taxa","pair2Taxa","matchtest","Pair","Level"
"74af3ce49ac902c1b89af44618d4aaf1","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Erebidae;Cosmosoma",FALSE,"Palmer:Vsearch","Genus"
"74fcf127a3e1ee4e49ff590c02a9172c","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Crambidae;Scoparia",FALSE,"Palmer:Vsearch","Genus"
"753904b8494eb5af0dc0c8221d1e6d30","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chaetaglaea","Arthropoda;Insecta;Lepidoptera;Erebidae;Arrade",FALSE,"Palmer:Vsearch","Genus"
"792ec851bbf2f9f75acd95b041598538","Arthropoda;Insecta;Lepidoptera;Noctuidae;Apamea","Arthropoda;Insecta;Lepidoptera;Erebidae;Hemiceratoides",FALSE,"Palmer:Vsearch","Genus"
"7cd05488aecabf931d8af42fbe3f0ebe","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Vsearch","Genus"
"7ead9ccc9990b027f00770c70be18128","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"821f5bc62fff73c87583f8f899467642","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Erebidae;Allerastria",FALSE,"Palmer:Vsearch","Genus"
"83547311d0f67618c346928e8dca186e","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Barea1",FALSE,"Palmer:Vsearch","Genus"
"83c2fe93a6a513386fbed4bf774c5832","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"893aad7f56834cf7783f7f8d1e71b240","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Notodontidae;Paradestolmia",FALSE,"Palmer:Vsearch","Genus"
"89bc376b4a0aee74c948f30dd4498715","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Gnorimoschema","Arthropoda;Insecta;Lepidoptera;Geometridae;Camptogramma",FALSE,"Palmer:Vsearch","Genus"
"8b914d043952af1ea60c032787625026","Arthropoda;Insecta;Lepidoptera;Noctuidae;Abagrotis","Arthropoda;Insecta;Lepidoptera;Erebidae;Gonodonta",FALSE,"Palmer:Vsearch","Genus"
"8ea5f0915b2e507c13ecae5a49b0f1ff","Arthropoda;Insecta;Coleoptera;Cerambycidae;Goes","Arthropoda;Insecta;Coleoptera;Cerambycidae;Monochamus",FALSE,"Palmer:Vsearch","Genus"
"90cdc6f32318a47bb3e85186cde7c3cc","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Nolidae;Iscadia",FALSE,"Palmer:Vsearch","Genus"
"92c75c6414a47208a049610e7c1bd7fd","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Erebidae;Cosmosoma",FALSE,"Palmer:Vsearch","Genus"
"953e293ab6bc753487ed1a78430d0890","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Notodontidae;Paradestolmia",FALSE,"Palmer:Vsearch","Genus"
"953f540cdedcccf71d67de930f06515a","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Vsearch","Genus"
"9b7136d5cd7c7a9721ad9c8258493c45","Arthropoda;Insecta;Lepidoptera;Noctuidae;Metaponpneumata","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xanthodes",FALSE,"Palmer:Vsearch","Genus"
"9d235c675341dcd2fc08d5d5692c14d6","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Sinoe","Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes",FALSE,"Palmer:Vsearch","Genus"
"9fcbb7d90ab6bf81c6229c1a4f9f600c","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Vsearch","Genus"
"a1f21e8d3f860bb25619a27994d6a3ed","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Trypanisma","Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes",FALSE,"Palmer:Vsearch","Genus"
"a348eba4a3a70f23d0ce2399dd8f81ea","Arthropoda;Insecta;Lepidoptera;Tortricidae;Phaneta","Arthropoda;Insecta;Lepidoptera;Tortricidae;Eucosma",FALSE,"Palmer:Vsearch","Genus"
"a425f01a1076b051dbf892b3993c2c38","Arthropoda;Insecta;Lepidoptera;Erebidae;Bruceia","Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis",FALSE,"Palmer:Vsearch","Genus"
"a5cd1ff94ea2b1d088fd311351ec7088","Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Eucopina",FALSE,"Palmer:Vsearch","Genus"
"a8cee2913aaa5729325fa21cc3a8ad37","Arthropoda;Insecta;Coleoptera;Carabidae;Oodes","Arthropoda;Insecta;Coleoptera;Carabidae;Chlaenius",FALSE,"Palmer:Vsearch","Genus"
"aefc723850fd40610d5fcc410e3c4be5","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Faculta",FALSE,"Palmer:Vsearch","Genus"
"b16ed24caf0c50c0877d738af436caa9","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Nolidae;Iscadia",FALSE,"Palmer:Vsearch","Genus"
"b33033907669035e271703d99f79e7eb","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Noctuidae;Lophoptera",FALSE,"Palmer:Vsearch","Genus"
"b461da5b4760c4c3c0db0551827fd7b3","Arthropoda;Insecta;Lepidoptera;Noctuidae;Apamea","Arthropoda;Insecta;Lepidoptera;Erebidae;Hemiceratoides",FALSE,"Palmer:Vsearch","Genus"
"b72699af8ffeb2dca81711dda75a1ec4","Arthropoda;Insecta;Lepidoptera;Noctuidae;Leuconycta","Arthropoda;Insecta;Lepidoptera;Erebidae;Melese",FALSE,"Palmer:Vsearch","Genus"
"bb0748e298f439b55eb83117905ec51d","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Eulechria",FALSE,"Palmer:Vsearch","Genus"
"bdb60d312721998b7dcc515db6b4b8b3","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Erebidae;Allerastria",FALSE,"Palmer:Vsearch","Genus"
"c1a30a1cb3f5ffe9a8c2be0d0e854826","Arthropoda;Insecta;Lepidoptera;Erebidae;Lesmone","Arthropoda;Insecta;Lepidoptera;Tortricidae;Pelochrista",FALSE,"Palmer:Vsearch","Genus"
"c27868cf62c692cb6eb2dd88c3cf6b63","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Sphingidae;Clanis",FALSE,"Palmer:Vsearch","Genus"
"c499f11e8c263f4d20467b1dd8d7005e","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Geometridae;Scopula",FALSE,"Palmer:Vsearch","Genus"
"c4d1646bb28fb834f4a4b018dc47fe0f","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Erebidae;Hyamia",FALSE,"Palmer:Vsearch","Genus"
"c513c8f1e0e7f8a7711ad4c18168aa63","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"c52bc8f1dde7902e43603691e7c6d3ac","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Nolidae;Iscadia",FALSE,"Palmer:Vsearch","Genus"
"c62d88cef17c65c474e2babb273c68ac","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"c8272857c34db82396366e96a98bfe49","Arthropoda;Insecta;Lepidoptera;Noctuidae;Feralia","Arthropoda;Insecta;Lepidoptera;Stathmopodidae;Stathmopoda",FALSE,"Palmer:Vsearch","Genus"
"c92c6435ffcdce581765a3da9b064f55","Arthropoda;Insecta;Lepidoptera;Noctuidae;Feralia","Arthropoda;Insecta;Lepidoptera;Stathmopodidae;Stathmopoda",FALSE,"Palmer:Vsearch","Genus"
"cacb48fb24651ff26f65fed8032d0979","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Vsearch","Genus"
"cc13015b9c63b70e2a8879a1280b8ec3","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"d2aced2d9755261877bf273392eb9da8","Arthropoda;Insecta;Lepidoptera;Erebidae;Lesmone","Arthropoda;Insecta;Lepidoptera;Tortricidae;Pelochrista",FALSE,"Palmer:Vsearch","Genus"
"d2c7c275f780d5632fe4e61ba1b97e95","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Filatima","Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes",FALSE,"Palmer:Vsearch","Genus"
"d2d498e287b93baea1c851e67081534a","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Geometridae;Scopula",FALSE,"Palmer:Vsearch","Genus"
"d42ae89739753acde8bfd445ae29b36a","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Erebidae;Zanclognatha",FALSE,"Palmer:Vsearch","Genus"
"d433b3337f418c05f4fdd50ad3b3befb","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Vsearch","Genus"
"d93771a2ab15f8437ce5f0ba67d5cf6b","Arthropoda;Insecta;Lepidoptera;Noctuidae;Feltia","Arthropoda;Insecta;Lepidoptera;Geometridae;Scopula",FALSE,"Palmer:Vsearch","Genus"
"e5e397da67148805c9c4a297b6acd946","Arthropoda;Insecta;Lepidoptera;Noctuidae;Lacinipolia","Arthropoda;Insecta;Lepidoptera;Erebidae;Catocala",FALSE,"Palmer:Vsearch","Genus"
"f5ef370452461ff6da669b051a28ff83","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Arogalea","Arthropoda;Insecta;Lepidoptera;Erebidae;Soloella",FALSE,"Palmer:Vsearch","Genus"
"f8448438340edcc7738f8822eb1da410","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Nolidae;Iscadia",FALSE,"Palmer:Vsearch","Genus"
"fd8e6cd30519ea09c357298fb74fef24","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Geometridae;Problepsis",FALSE,"Palmer:Vsearch","Genus"
"fe79d0bb374da9e92529b2431dbcf739","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"04151263f8eec7dd50598e7db78f5fd4","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Blast","Genus"
"04d33c27e6c9b2937d5f7c09d190abfc","Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua","Arthropoda;Insecta;Lepidoptera;Erebidae;Polypogon",FALSE,"Palmer:Blast","Genus"
"0a4a980425ef6db94a4cdb26e97e2d64","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Blast","Genus"
"0c174b2fe75a2ebab9719718e60503a8","Arthropoda;Insecta;Lepidoptera;Erebidae;Idia","Arthropoda;Insecta;Lepidoptera;Notodontidae;Hemiceras",FALSE,"Palmer:Blast","Genus"
"0df8b65264b46866a3782928187ddcef","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Blast","Genus"
"0f5d58c311d1f69c31aa18370adf6142","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chrysanympha","Arthropoda;Insecta;Lepidoptera;Noctuidae;Autographa",FALSE,"Palmer:Blast","Genus"
"16f9014d36ebc2d7a643e64dff31f94f","Arthropoda;Insecta;Lepidoptera;Noctuidae;Phlogophora","Arthropoda;Insecta;Lepidoptera;Erebidae;Lascoria",FALSE,"Palmer:Blast","Genus"
"17724f1dc33389dad4bea8882943c053","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Stathmopodidae;Stathmopoda",FALSE,"Palmer:Blast","Genus"
"19410d4a7f1d3875b2357936c672e63d","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Isotenes",FALSE,"Palmer:Blast","Genus"
"197ae56db699f4ae4bc7b3ed125ccd34","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Gelechia","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Symmetrischema",FALSE,"Palmer:Blast","Genus"
"1e4b1c1a01e6920147f97d291d5f9bcd","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Arogalea","Arthropoda;Insecta;Lepidoptera;Tortricidae;Thrincophora",FALSE,"Palmer:Blast","Genus"
"1e9b970af75d0558a5fd72505feaa57b","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Erebidae;Zanclognatha",FALSE,"Palmer:Blast","Genus"
"1f349447fc3e1cc7b45eafd04e1fa49e","Arthropoda;Insecta;Lepidoptera;Noctuidae;Catabenoides","Arthropoda;Insecta;Lepidoptera;Crambidae;spiloBioLep01",FALSE,"Palmer:Blast","Genus"
"26c564d2a176745946552dc23ba4e906","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Blast","Genus"
"27acc4fde41dbed71401cc8bb067243a","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Crambidae;Glycythyma",FALSE,"Palmer:Blast","Genus"
"2a5865fa55ea160c8e87d9eefe8dcf65","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Blast","Genus"
"3731ce62e3349ba2b14952b9d9bd04fd","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Glauce","Arthropoda;Insecta;Lepidoptera;Crambidae;Dasyscopa",FALSE,"Palmer:Blast","Genus"
"3b0a2788f669db7a9ba7802127363337","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Arogalea","Arthropoda;Insecta;Lepidoptera;Geometridae;Loxotephria",FALSE,"Palmer:Blast","Genus"
"4224aac41c49d874475fa524bf1f4361","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Suleima",FALSE,"Palmer:Blast","Genus"
"433e8183762b9abf7323502e860360f1","Arthropoda;Insecta;Lepidoptera;Noctuidae;Eucirroedia","Arthropoda;Insecta;Lepidoptera;Noctuidae;Hadena",FALSE,"Palmer:Blast","Genus"
"45daeaea5791c12079173212797f4d47","Arthropoda;Insecta;Lepidoptera;Noctuidae;Spodoptera","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chaograptis",FALSE,"Palmer:Blast","Genus"
"46d345d6588650c62dce4d10f23c59ac","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Crambidae;Scoparia",FALSE,"Palmer:Blast","Genus"
"4bd9ff6fc4ee32d6406296cf501d82b3","Arthropoda;Insecta;Lepidoptera;Depressariidae;Agonopterix","Arthropoda;Insecta;Lepidoptera;Erebidae;Asota",FALSE,"Palmer:Blast","Genus"
"547032d5347b848dd78235629f8c675d","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Crambidae;Scoparia",FALSE,"Palmer:Blast","Genus"
"567608d8586e1d772a4efea3a81a0db0","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Blast","Genus"
"56cd1c1da6379b18b0d9f71a5db23345","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeris","Arthropoda;Insecta;Lepidoptera;Nymphalidae;Chersonesia",FALSE,"Palmer:Blast","Genus"
"5d0d6b41163d067bd078056d877149d9","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Erebidae;Allerastria",FALSE,"Palmer:Blast","Genus"
"603bd099f2c8c0b0383915dfc6040c95","Arthropoda;Insecta;Hymenoptera;Braconidae;Protapanteles","Arthropoda;Insecta;Hymenoptera;Braconidae;Parapanteles",FALSE,"Palmer:Blast","Genus"
"634c0b2ba472d12c826090b0207afa00","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Blast","Genus"
"6642f21427168048d155911a37d63ce9","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Blast","Genus"
"6719b62ca11077def6b17e4d455cc559","Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua","Arthropoda;Insecta;Lepidoptera;Erebidae;Polypogon",FALSE,"Palmer:Blast","Genus"
"6b0d00b53230d5d6e52ea934e1cd002f","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Neoterpes",FALSE,"Palmer:Blast","Genus"
"7233f84a9d0ac1ded49918d356f93841","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chytonix","Arthropoda;Insecta;Lepidoptera;Erebidae;Xenogenes",FALSE,"Palmer:Blast","Genus"
"74af3ce49ac902c1b89af44618d4aaf1","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Blast","Genus"
"74fcf127a3e1ee4e49ff590c02a9172c","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Isotenes",FALSE,"Palmer:Blast","Genus"
"753904b8494eb5af0dc0c8221d1e6d30","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chaetaglaea","Arthropoda;Insecta;Lepidoptera;Erebidae;Arrade",FALSE,"Palmer:Blast","Genus"
"785690403d6205370f622e6e4b028979","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Glauce","Arthropoda;Insecta;Lepidoptera;Crambidae;Dasyscopa",FALSE,"Palmer:Blast","Genus"
"7c8dacd088d7eb933bc046f9f71a724b","Arthropoda;Insecta;Lepidoptera;Noctuidae;Pseudohermonassa","Arthropoda;Insecta;Lepidoptera;Erebidae;Chytolita",FALSE,"Palmer:Blast","Genus"
"7cd05488aecabf931d8af42fbe3f0ebe","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Blast","Genus"
"7ead9ccc9990b027f00770c70be18128","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Blast","Genus"
"83547311d0f67618c346928e8dca186e","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Barea1",FALSE,"Palmer:Blast","Genus"
"85d6f1e5867a89d8956fb0089fb81a92","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Glauce","Arthropoda;Insecta;Lepidoptera;Crambidae;Dasyscopa",FALSE,"Palmer:Blast","Genus"
"89bc376b4a0aee74c948f30dd4498715","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Gnorimoschema","Arthropoda;Insecta;Lepidoptera;Geometridae;Camptogramma",FALSE,"Palmer:Blast","Genus"
"8b914d043952af1ea60c032787625026","Arthropoda;Insecta;Lepidoptera;Noctuidae;Abagrotis","Arthropoda;Insecta;Lepidoptera;Erebidae;Gonodonta",FALSE,"Palmer:Blast","Genus"
"8ea5f0915b2e507c13ecae5a49b0f1ff","Arthropoda;Insecta;Coleoptera;Cerambycidae;Goes","Arthropoda;Insecta;Coleoptera;Cerambycidae;Monochamus",FALSE,"Palmer:Blast","Genus"
"92c75c6414a47208a049610e7c1bd7fd","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Erebidae;Cosmosoma",FALSE,"Palmer:Blast","Genus"
"953f540cdedcccf71d67de930f06515a","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Blast","Genus"
"9b7136d5cd7c7a9721ad9c8258493c45","Arthropoda;Insecta;Lepidoptera;Noctuidae;Metaponpneumata","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xanthodes",FALSE,"Palmer:Blast","Genus"
"9d235c675341dcd2fc08d5d5692c14d6","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Sinoe","Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes",FALSE,"Palmer:Blast","Genus"
"9fb83d72d78b81075fef53af29014e92","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Adoxophyes",FALSE,"Palmer:Blast","Genus"
"9fcbb7d90ab6bf81c6229c1a4f9f600c","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Blast","Genus"
"a1f21e8d3f860bb25619a27994d6a3ed","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Trypanisma","Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes",FALSE,"Palmer:Blast","Genus"
"a348eba4a3a70f23d0ce2399dd8f81ea","Arthropoda;Insecta;Lepidoptera;Tortricidae;Phaneta","Arthropoda;Insecta;Lepidoptera;Tortricidae;Eucosma",FALSE,"Palmer:Blast","Genus"
"a425f01a1076b051dbf892b3993c2c38","Arthropoda;Insecta;Lepidoptera;Erebidae;Bruceia","Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis",FALSE,"Palmer:Blast","Genus"
"a4c3cb79acaabe68b8b2953019dd12e9","Arthropoda;Insecta;Lepidoptera;Noctuidae;Sympistis","Arthropoda;Insecta;Lepidoptera;Xyloryctidae;Lichenaula",FALSE,"Palmer:Blast","Genus"
"a56ba2d70dace585772fe9435232b962","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Oenochroa",FALSE,"Palmer:Blast","Genus"
"a8cee2913aaa5729325fa21cc3a8ad37","Arthropoda;Insecta;Coleoptera;Carabidae;Oodes","Arthropoda;Insecta;Coleoptera;Carabidae;Chlaenius",FALSE,"Palmer:Blast","Genus"
"aa2a5546bd2b373ea0977651ca3bc837","Arthropoda;Insecta;Lepidoptera;Noctuidae;Abagrotis","Arthropoda;Insecta;Lepidoptera;Thyrididae;Mellea",FALSE,"Palmer:Blast","Genus"
"ab2e7520936c35de0e9104275464625f","Arthropoda;Insecta;Lepidoptera;Noctuidae;Lithophane","Arthropoda;Insecta;Lepidoptera;Depressariidae;Agonopterix",FALSE,"Palmer:Blast","Genus"
"aefc723850fd40610d5fcc410e3c4be5","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Faculta",FALSE,"Palmer:Blast","Genus"
"b1f8f7a96a8b2de63508d795d547d655","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Blast","Genus"
"b33033907669035e271703d99f79e7eb","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Noctuidae;Lophoptera",FALSE,"Palmer:Blast","Genus"
"b9fa03ff1c54199f8338f118557f6ec5","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Glauce","Arthropoda;Insecta;Lepidoptera;Crambidae;Dasyscopa",FALSE,"Palmer:Blast","Genus"
"ba3af895b864684077e718a73fd21785","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Glauce","Arthropoda;Insecta;Lepidoptera;Crambidae;Dasyscopa",FALSE,"Palmer:Blast","Genus"
"bb0748e298f439b55eb83117905ec51d","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Eulechria",FALSE,"Palmer:Blast","Genus"
"bccf5e8e2be8d69f2387dbcb93b1fefc","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Erebidae;Hypotacha",FALSE,"Palmer:Blast","Genus"
"c1a30a1cb3f5ffe9a8c2be0d0e854826","Arthropoda;Insecta;Lepidoptera;Erebidae;Lesmone","Arthropoda;Insecta;Lepidoptera;Tortricidae;Pelochrista",FALSE,"Palmer:Blast","Genus"
"c27868cf62c692cb6eb2dd88c3cf6b63","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Sphingidae;Clanis",FALSE,"Palmer:Blast","Genus"
"c513c8f1e0e7f8a7711ad4c18168aa63","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Blast","Genus"
"c8272857c34db82396366e96a98bfe49","Arthropoda;Insecta;Lepidoptera;Noctuidae;Feralia","Arthropoda;Insecta;Lepidoptera;Stathmopodidae;Stathmopoda",FALSE,"Palmer:Blast","Genus"
"cacb48fb24651ff26f65fed8032d0979","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Blast","Genus"
